customer_id,age,city,website_visits,instagram_engagement,interested_model,ad_clicks,brochure_download,income_lpa,configurator_used,test_drive,purchase,cluster,persona,intent_score,journey_stage,next_action
7125,32,Delhi,9,15,BMW i4,5,0,47.46828548807504,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
7126,56,Pune,33,61,BMW X5,11,0,77.87386979296711,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7127,44,Bangalore,15,96,BMW X1,14,0,64.55565168745511,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7128,38,Mumbai,24,90,BMW 3 Series,3,0,52.3076889249722,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7129,22,Pune,30,64,BMW X3,12,0,37.949709990480976,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7130,36,Mumbai,36,79,BMW i4,2,0,51.18936943922519,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7131,53,Pune,39,4,BMW i4,3,0,69.78594355458658,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7132,30,Gurgaon,6,45,BMW i4,1,1,48.87655135813398,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
7133,36,Mumbai,15,63,BMW X1,4,1,56.97794734704886,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
7134,49,Mumbai,38,81,BMW X3,7,1,72.14450710228247,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
7135,45,Mumbai,39,40,BMW X1,4,0,64.91518838170268,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7136,56,Delhi,22,97,BMW X3,1,0,78.93525848951515,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7137,43,Bangalore,3,43,BMW 3 Series,6,1,63.32376766730111,0,0,0,0,Luxury Veteran,5,Cold Lead,Brand Awareness
7138,48,Mumbai,29,88,BMW X5,7,0,72.20910836716362,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7139,40,Mumbai,29,97,BMW X3,10,1,65.45700544454611,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7140,33,Delhi,31,14,BMW X1,11,1,54.93794368517756,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
7141,41,Delhi,2,67,BMW X1,3,1,52.15957829485021,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
7142,22,Gurgaon,35,50,BMW X1,2,1,33.97088480514704,1,0,0,2,Window Shopper,15,Warm Lead,Personalized Email
7143,42,Pune,9,53,BMW X5,14,0,68.96964867267258,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7144,22,Mumbai,22,67,BMW X3,7,0,28.44560583782629,1,0,0,1,Aspiring Techie,10,Aware,Retargeting Ads
7145,31,Pune,19,88,BMW X3,9,0,45.04337079856245,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7146,53,Delhi,37,76,BMW X3,1,1,83.0643266991476,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
7147,60,Delhi,10,41,BMW X3,6,0,76.15931893012811,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7148,43,Gurgaon,21,45,BMW i4,9,1,57.6796691412344,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
7149,39,Bangalore,17,24,BMW i4,7,0,56.2990535816752,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
7150,53,Delhi,3,66,BMW X1,4,1,66.88396894238316,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7151,48,Mumbai,7,34,BMW i4,6,0,71.84521696721163,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7152,49,Gurgaon,37,72,BMW X3,11,0,71.456294678701,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7153,39,Bangalore,36,77,BMW X3,8,1,62.5327591397222,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
7154,60,Gurgaon,3,21,BMW i4,12,0,74.02271419930857,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7155,50,Delhi,13,8,BMW 3 Series,7,0,72.61842896068507,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7156,39,Bangalore,30,23,BMW X1,4,1,56.67481300693401,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
7157,29,Pune,23,22,BMW X5,3,0,36.92162842749711,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7158,52,Bangalore,7,60,BMW X1,2,0,82.27812567877685,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7159,55,Mumbai,30,36,BMW X1,14,1,71.04949722308534,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
7160,28,Pune,29,44,BMW X1,14,1,45.80882759367804,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
7161,57,Pune,8,14,BMW i4,5,0,76.6679786354523,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7162,39,Mumbai,10,56,BMW X1,3,1,59.69952781786711,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
7163,59,Pune,33,99,BMW X3,10,0,78.10426308331694,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7164,30,Delhi,20,13,BMW X1,3,0,50.37339199083377,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
7165,30,Bangalore,29,51,BMW X3,12,0,53.749858171403545,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7166,29,Bangalore,29,83,BMW i4,6,0,45.426746990754275,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7167,56,Mumbai,21,35,BMW i4,13,0,69.04895822766689,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7168,39,Delhi,1,26,BMW X1,14,1,50.70027021319533,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
7169,26,Pune,34,16,BMW X3,9,0,50.1651561621901,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
7170,35,Bangalore,32,89,BMW X3,12,1,54.889453130290036,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7171,49,Bangalore,14,40,BMW X3,4,0,67.82414580425396,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7172,51,Bangalore,37,3,BMW X3,0,0,76.67089692656492,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7173,25,Bangalore,35,2,BMW X5,12,0,38.48837155864033,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7174,60,Gurgaon,24,18,BMW i4,4,0,86.48248487320538,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7175,41,Mumbai,1,40,BMW X3,12,1,49.68527915794783,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
7176,46,Pune,6,39,BMW X5,5,1,63.11458601258197,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7177,49,Pune,4,57,BMW X5,0,0,64.59077947571888,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7178,33,Mumbai,38,38,BMW i4,2,0,42.509607286778994,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7179,23,Delhi,1,6,BMW 3 Series,5,0,34.132802546637095,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
7180,64,Mumbai,31,35,BMW X1,13,0,85.97496264375722,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7181,35,Bangalore,36,82,BMW i4,14,0,49.03579347545239,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7182,43,Bangalore,9,75,BMW 3 Series,14,1,64.05928041912017,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
7183,52,Mumbai,23,19,BMW X1,6,0,72.89853930514369,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7184,44,Mumbai,31,75,BMW X1,6,0,60.2682349269264,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7185,41,Pune,29,28,BMW X1,6,0,65.00081105262281,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
7186,59,Pune,21,93,BMW X5,8,0,84.55742651252207,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7187,25,Gurgaon,3,83,BMW X3,1,1,41.81456521341992,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
7188,36,Gurgaon,26,67,BMW X1,2,1,47.043933372464586,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7189,45,Bangalore,6,65,BMW X3,6,0,65.65837169445963,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7190,46,Gurgaon,20,46,BMW X1,5,1,68.33090247743034,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7191,22,Gurgaon,13,93,BMW X5,13,0,40.61067360843238,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
7192,28,Delhi,23,22,BMW X1,0,0,41.39078564774588,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7193,52,Mumbai,15,5,BMW i4,9,1,78.52006143794665,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7194,33,Pune,31,17,BMW 3 Series,6,0,55.114266994708856,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
7195,63,Gurgaon,4,52,BMW X1,1,0,93.3849799571797,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7196,26,Pune,11,21,BMW 3 Series,3,0,34.64766931576294,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
7197,63,Gurgaon,2,67,BMW 3 Series,6,0,83.6447618424534,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7198,59,Gurgaon,16,74,BMW X5,3,0,74.18589857653392,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7199,33,Bangalore,31,34,BMW 3 Series,5,1,45.5454890233778,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
7200,60,Delhi,39,74,BMW X5,13,1,75.07347824708356,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
7201,39,Mumbai,4,97,BMW X1,12,1,51.46133321742581,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
7202,23,Mumbai,28,8,BMW X3,10,0,40.83182240285158,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7203,31,Bangalore,16,30,BMW X5,8,0,45.021062764706606,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
7204,36,Bangalore,39,95,BMW 3 Series,4,0,47.427300885583094,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7205,51,Mumbai,25,42,BMW 3 Series,2,1,81.23012218362197,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
7206,38,Mumbai,13,98,BMW X1,5,1,57.409077601912955,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
7207,25,Delhi,5,74,BMW X5,3,0,34.544744956473835,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
7208,28,Gurgaon,30,16,BMW X1,8,1,42.346125956964684,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
7209,62,Delhi,1,50,BMW X5,1,0,85.35472099233661,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7210,52,Mumbai,5,99,BMW X3,9,0,70.89124744435452,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7211,60,Gurgaon,14,65,BMW i4,4,0,79.36628485180108,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7212,55,Mumbai,11,23,BMW X1,12,1,72.96988319660232,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7213,27,Delhi,34,14,BMW 3 Series,8,0,45.96960980469214,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7214,59,Delhi,29,27,BMW X1,9,1,83.99140287024287,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
7215,55,Delhi,18,2,BMW X5,6,0,70.93901385710906,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7216,36,Gurgaon,15,28,BMW X1,14,0,44.51651182288129,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
7217,35,Pune,25,51,BMW X3,4,0,47.61259524723421,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7218,27,Pune,30,53,BMW X5,7,0,48.695581981435396,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7219,58,Mumbai,2,57,BMW 3 Series,1,0,78.15347896258277,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7220,53,Gurgaon,27,44,BMW 3 Series,3,0,71.87319760912258,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7221,24,Bangalore,15,76,BMW X5,12,0,41.238336421764146,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
7222,24,Pune,32,49,BMW X3,5,0,32.51538408150458,1,0,0,2,Window Shopper,10,Aware,Retargeting Ads
7223,43,Gurgaon,20,21,BMW X1,6,0,62.518780868467374,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
7224,43,Gurgaon,14,51,BMW i4,10,0,59.708957215226164,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7225,31,Pune,27,52,BMW 3 Series,7,0,44.63617673207014,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7226,24,Gurgaon,3,30,BMW X3,12,1,34.30734379650329,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
7227,33,Gurgaon,3,70,BMW X3,3,1,55.67198304067341,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
7228,50,Pune,13,47,BMW X3,8,0,70.78022671738847,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7229,38,Delhi,25,89,BMW X1,6,1,58.04517886383957,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7230,28,Mumbai,18,30,BMW X3,1,1,41.878084065506485,0,0,0,2,Window Shopper,5,Aware,Retargeting Ads
7231,34,Bangalore,1,3,BMW X3,14,0,55.16654857156427,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
7232,23,Mumbai,39,34,BMW X5,13,0,43.481957190377756,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7233,25,Delhi,5,96,BMW X5,8,1,39.612231989579094,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
7234,31,Delhi,2,66,BMW X3,6,0,41.67709827754127,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
7235,60,Gurgaon,30,63,BMW X3,4,0,85.11293857645994,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7236,45,Mumbai,17,82,BMW X5,2,0,56.05824114012396,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7237,38,Delhi,29,8,BMW X1,8,0,53.21244601559745,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7238,27,Mumbai,4,45,BMW X5,6,0,43.35362830026962,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
7239,40,Delhi,9,82,BMW X5,2,0,57.85425547187199,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7240,26,Bangalore,21,55,BMW X5,4,0,52.34988495006216,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7241,53,Delhi,12,55,BMW X5,14,0,75.76890956270111,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7242,31,Mumbai,12,82,BMW i4,2,0,49.704885799791626,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
7243,30,Gurgaon,4,25,BMW 3 Series,2,1,47.768864498115825,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
7244,48,Mumbai,28,59,BMW X1,11,1,67.27673466021912,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
7245,34,Pune,9,76,BMW X1,6,0,53.17162437955031,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7246,40,Mumbai,32,85,BMW X3,8,1,58.444550843818405,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7247,42,Bangalore,13,71,BMW i4,4,0,57.052214874912174,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
7248,45,Bangalore,34,87,BMW X3,11,1,71.94003502481169,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
7249,59,Bangalore,19,89,BMW X1,10,0,79.78386789480463,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7250,25,Delhi,14,47,BMW X1,3,1,32.17962337963177,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
7251,45,Bangalore,5,57,BMW X3,3,1,53.615136380797665,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
7252,56,Mumbai,27,62,BMW 3 Series,2,1,74.50860574431172,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
7253,24,Gurgaon,28,57,BMW X3,12,0,40.18990598143158,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7254,25,Bangalore,26,2,BMW 3 Series,14,1,41.67887517464464,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
7255,58,Mumbai,10,6,BMW 3 Series,7,0,68.77683512726352,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7256,61,Delhi,24,51,BMW X5,9,0,89.84416748987984,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7257,56,Delhi,17,61,BMW X1,11,1,78.57617098265868,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7258,52,Gurgaon,16,1,BMW X5,0,1,72.95942021263646,0,0,0,0,Luxury Veteran,5,Aware,Retargeting Ads
7259,46,Gurgaon,17,32,BMW X1,2,0,69.29945910800218,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7260,61,Mumbai,1,11,BMW X5,1,0,86.62542179852721,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7261,34,Gurgaon,21,47,BMW 3 Series,11,1,55.88327319107006,1,1,0,2,Window Shopper,15,Hot Lead,Immediate Sales Call
7262,25,Gurgaon,22,75,BMW X5,10,1,36.43571809065595,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
7263,35,Delhi,5,52,BMW i4,10,0,55.079390149121664,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7264,34,Mumbai,36,73,BMW X5,11,1,56.03499408349518,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7265,48,Gurgaon,21,40,BMW X5,6,1,68.0649412156784,1,1,1,0,Luxury Veteran,15,Buyer,Service Package Offer
7266,27,Mumbai,9,90,BMW X5,5,0,41.11875006417387,0,0,0,1,Aspiring Techie,0,Cold Lead,Brand Awareness
7267,38,Bangalore,27,81,BMW i4,13,0,56.48077444697756,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7268,57,Delhi,12,57,BMW X1,0,1,81.56545184369871,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7269,61,Delhi,18,67,BMW X5,2,0,87.95787293825589,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7270,56,Delhi,35,22,BMW X1,10,0,67.22604951529883,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7271,38,Pune,15,84,BMW X3,3,0,55.53853458579724,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7272,62,Mumbai,30,35,BMW 3 Series,9,1,85.50553528884359,1,1,0,0,Luxury Veteran,15,Hot Lead,Immediate Sales Call
7273,23,Bangalore,33,93,BMW X3,10,1,37.06586460902508,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
7274,34,Gurgaon,36,84,BMW i4,6,1,51.304707035422744,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7275,23,Bangalore,30,86,BMW i4,2,0,36.87835291417028,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7276,49,Mumbai,26,20,BMW X1,3,0,65.8864091732125,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7277,64,Delhi,21,71,BMW X1,13,0,84.79718496564831,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7278,47,Pune,37,54,BMW X5,10,0,62.119219089139655,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7279,43,Mumbai,31,55,BMW X3,6,1,59.39092229115209,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
7280,64,Mumbai,17,12,BMW X1,3,0,95.53012195030529,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7281,24,Gurgaon,17,21,BMW X1,8,0,42.321903988353895,0,0,0,2,Window Shopper,0,Aware,Retargeting Ads
7282,56,Bangalore,34,6,BMW X1,11,0,75.591673237401,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7283,33,Bangalore,24,23,BMW 3 Series,14,1,47.175411774912426,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
7284,45,Gurgaon,33,60,BMW X1,5,0,64.64828703705088,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7285,26,Pune,4,4,BMW 3 Series,1,0,38.10444587491287,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
7286,41,Delhi,9,49,BMW i4,10,0,66.71353654894259,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7287,60,Delhi,2,61,BMW X5,0,0,84.12544427357271,0,0,0,0,Luxury Veteran,0,Cold Lead,Brand Awareness
7288,60,Pune,35,54,BMW X3,7,0,74.53718076153045,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7289,34,Gurgaon,38,25,BMW X1,10,0,43.58409856508784,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7290,62,Mumbai,15,9,BMW 3 Series,2,1,79.38917286220038,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7291,33,Bangalore,3,10,BMW X1,6,0,48.32111408165136,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
7292,34,Mumbai,31,39,BMW X1,13,0,42.905916293932506,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7293,31,Bangalore,23,10,BMW 3 Series,3,1,48.56692064127421,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
7294,54,Mumbai,12,93,BMW X1,2,0,73.51678721773725,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7295,61,Gurgaon,8,3,BMW X3,13,0,79.91231395149016,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7296,37,Gurgaon,21,1,BMW i4,8,0,55.09002194307029,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7297,56,Pune,21,76,BMW X5,14,0,88.01476838924808,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7298,24,Mumbai,32,38,BMW X1,5,0,35.215135591656576,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7299,26,Mumbai,17,80,BMW 3 Series,5,0,50.29985458409193,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7300,47,Pune,37,22,BMW X3,5,0,64.46701548444182,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7301,32,Pune,24,44,BMW X1,14,0,45.431807554913824,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
7302,28,Gurgaon,8,73,BMW i4,12,1,40.36318770426819,0,0,0,1,Aspiring Techie,5,Cold Lead,Brand Awareness
7303,31,Gurgaon,18,76,BMW i4,13,0,52.31985053079309,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7304,63,Mumbai,11,41,BMW 3 Series,2,1,85.4624979745501,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7305,55,Gurgaon,10,41,BMW X1,5,0,74.10453793306836,0,0,1,0,Luxury Veteran,0,Buyer,Service Package Offer
7306,24,Gurgaon,26,28,BMW X1,3,0,26.370696636065382,1,0,0,2,Window Shopper,10,Aware,Retargeting Ads
7307,29,Mumbai,6,15,BMW X1,1,1,37.69772990519568,0,0,0,2,Window Shopper,5,Cold Lead,Brand Awareness
7308,52,Pune,17,66,BMW i4,2,1,77.49573455402403,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7309,32,Mumbai,23,99,BMW X1,13,1,54.808905190196676,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7310,28,Delhi,37,59,BMW X1,13,0,50.55647194115246,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7311,23,Mumbai,28,3,BMW X1,3,0,32.44384689470265,1,0,0,2,Window Shopper,10,Aware,Retargeting Ads
7312,27,Delhi,16,99,BMW X1,10,0,45.323377251791555,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7313,62,Mumbai,12,15,BMW 3 Series,12,1,80.18929357097582,0,0,1,0,Luxury Veteran,5,Buyer,Service Package Offer
7314,53,Delhi,21,40,BMW i4,12,0,79.99416428016542,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7315,41,Delhi,24,5,BMW X5,0,1,63.27346558091958,1,1,1,2,Window Shopper,15,Buyer,Service Package Offer
7316,55,Mumbai,28,41,BMW 3 Series,12,0,76.82773081692874,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7317,37,Gurgaon,37,56,BMW X1,14,1,49.41042474720366,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
7318,46,Bangalore,21,27,BMW X5,6,0,71.45852023207806,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7319,33,Gurgaon,33,99,BMW X3,11,0,50.46548444657654,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7320,28,Delhi,2,22,BMW X5,4,0,46.92920882908112,0,0,0,2,Window Shopper,0,Cold Lead,Brand Awareness
7321,60,Mumbai,37,75,BMW 3 Series,11,0,74.66945216369574,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7322,38,Mumbai,19,41,BMW i4,10,1,49.711476622007325,0,0,1,2,Window Shopper,5,Buyer,Service Package Offer
7323,32,Mumbai,28,94,BMW 3 Series,8,0,46.128066303546376,1,1,0,1,Aspiring Techie,10,Hot Lead,Immediate Sales Call
7324,27,Mumbai,15,11,BMW i4,13,0,57.05213034450867,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
7325,44,Bangalore,1,95,BMW i4,5,0,56.353111110291216,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7326,48,Pune,28,88,BMW i4,13,0,65.18694758666946,1,1,1,1,Aspiring Techie,10,Buyer,Service Package Offer
7327,27,Delhi,35,63,BMW X3,7,1,40.85344103810856,1,1,0,1,Aspiring Techie,15,Hot Lead,Immediate Sales Call
7328,59,Bangalore,32,57,BMW X5,8,0,87.68569323928364,1,1,1,0,Luxury Veteran,10,Buyer,Service Package Offer
7329,23,Gurgaon,28,50,BMW 3 Series,5,0,39.14896833362702,1,1,0,2,Window Shopper,10,Hot Lead,Immediate Sales Call
7330,43,Pune,9,28,BMW 3 Series,12,0,53.83332499383928,0,0,1,2,Window Shopper,0,Buyer,Service Package Offer
7331,41,Pune,24,18,BMW i4,6,0,57.22124611525429,1,1,1,2,Window Shopper,10,Buyer,Service Package Offer
7332,46,Mumbai,4,85,BMW X3,5,1,62.75576850729234,0,0,1,1,Aspiring Techie,5,Buyer,Service Package Offer
7333,36,Bangalore,3,87,BMW X3,5,0,45.63817028821283,0,0,1,1,Aspiring Techie,0,Buyer,Service Package Offer
7334,50,Gurgaon,22,96,BMW X1,1,0,70.045633002677,1,1,0,0,Luxury Veteran,10,Hot Lead,Immediate Sales Call
7335,29,Mumbai,39,99,BMW X3,14,1,46.142529968458675,1,1,1,1,Aspiring Techie,15,Buyer,Service Package Offer
